,Data,PREC,RAD,TMAX,TMIN,URMED,U
4535,2020-06-01,0.0,17855.92118,22.316666666666663,20.525000000000002,73.5,1.875
4536,2020-06-02,0.0,13401.39617,23.21666666666667,21.541666666666668,77.625,1.6916666666666667
4537,2020-06-03,0.0,18320.116189999997,24.383333333333336,22.7625,76.10416666666667,2.3083333333333336
4538,2020-06-04,0.0,19610.201,24.55,22.979166666666668,75.66666666666667,2.7874999999999996
4539,2020-06-05,2.6,17039.81564,24.337500000000002,23.104166666666668,77.52083333333333,3.9500000000000006
4540,2020-06-06,0.0,18223.243509999997,23.850000000000005,22.40833333333333,75.0625,3.2624999999999997
4541,2020-06-07,0.0,19470.624050000002,23.287499999999998,21.8125,72.60416666666667,2.620833333333333
4542,2020-06-08,0.0,17780.97862,22.620833333333334,20.920833333333334,73.66666666666667,2.1416666666666666
4543,2020-06-09,0.0,16963.69144,22.670833333333334,21.016666666666666,72.75,2.5625
4544,2020-06-10,0.0,17239.73227,22.770833333333332,20.795833333333334,67.58333333333333,2.1083333333333334
4545,2020-06-11,0.0,19541.660350000002,23.337500000000002,21.40833333333333,69.14583333333333,2.2916666666666665
4546,2020-06-12,0.0,19693.72,22.8875,20.979166666666668,67.33333333333333,2.1125000000000003
4547,2020-06-13,0.0,16839.760589999998,22.28333333333333,20.0625,64.33333333333333,1.6583333333333332
4548,2020-06-14,0.0,17343.67612,23.05,21.2625,60.895833333333336,3.975
4549,2020-06-15,0.0,17221.15767,21.71666666666667,20.020833333333332,66.66666666666667,4.2625
4550,2020-06-16,0.0,11057.90918,21.041666666666668,19.770833333333332,79.6875,5.083333333333333
4551,2020-06-17,0.0,17792.835,21.40416666666667,20.3,75.6875,4.6375
4552,2020-06-18,0.0,14809.886,21.729166666666668,20.4875,75.79166666666667,4.929166666666666
4553,2020-06-19,0.0,20245.064,21.791666666666668,20.34583333333333,70.58333333333333,3.9249999999999994
4554,2020-06-20,0.0,19016.43305,22.416666666666668,20.912499999999998,68.5,3.6583333333333337
4555,2020-06-21,0.0,15410.85562,22.025000000000002,20.537499999999998,67.29166666666667,4.670833333333333
4556,2020-06-22,0.0,20406.998,21.570833333333336,19.974999999999998,64.33333333333333,4.329166666666667
4557,2020-06-23,0.0,13470.89935,22.0125,20.391666666666666,75.1875,3.625
4558,2020-06-24,0.0,16949.94977,22.85833333333333,21.441666666666666,73.45833333333333,3.7166666666666663
4559,2020-06-25,0.0,17463.55584,21.983333333333334,19.958333333333332,66.9375,3.0083333333333333
4560,2020-06-26,0.0,17063.08852,23.333333333333332,21.520833333333332,69.27083333333333,2.4208333333333334
4561,2020-06-27,0.0,17939.517,22.375,20.104166666666668,66.0,1.8166666666666667
4562,2020-06-28,0.0,18240.41593,22.445833333333336,20.220833333333335,61.1875,2.4583333333333335
4563,2020-06-29,0.0,18101.34037,21.712500000000002,19.625,62.104166666666664,3.4375
4564,2020-06-30,0.0,17494.307230000002,21.34583333333333,18.858333333333334,63.604166666666664,2.4291666666666667
4565,2020-07-01,0.0,16823.156460000002,22.362499999999997,20.229166666666668,66.58333333333333,1.1583333333333332
4566,2020-07-02,0.0,15499.544,21.912499999999998,19.970833333333335,63.979166666666664,1.7416666666666665
4567,2020-07-03,0.0,15217.65537,23.14166666666667,21.354166666666668,60.0625,1.8833333333333335
4568,2020-07-04,0.0,20093.53068,22.5,20.525000000000002,58.979166666666664,2.35
4569,2020-07-05,0.0,20383.444,22.470833333333335,20.408333333333335,61.458333333333336,4.133333333333334
4570,2020-07-06,0.0,17245.722439999998,21.929166666666664,20.433333333333334,64.79166666666667,3.625
4571,2020-07-07,0.0,16488.32825,21.879166666666666,19.858333333333334,62.208333333333336,2.5124999999999997
4572,2020-07-08,0.0,19593.07807,20.654166666666665,18.595833333333335,64.375,1.8458333333333332
4573,2020-07-09,0.0,14578.4707,21.916666666666668,19.59166666666667,59.3125,2.5458333333333334
4574,2020-07-10,0.0,15056.12147,22.633333333333336,20.84166666666667,61.520833333333336,3.775
4575,2020-07-11,0.0,12937.052029999999,23.400000000000002,21.770833333333332,67.75,3.7541666666666664
4576,2020-07-12,0.0,20058.36061,22.325,20.579166666666666,55.041666666666664,3.1541666666666663
4577,2020-07-13,0.0,17532.26771,22.420833333333334,20.145833333333332,56.75,1.6625000000000003
4578,2020-07-14,0.0,16802.09,22.620833333333334,19.754166666666666,55.208333333333336,2.245833333333333
4579,2020-07-15,0.0,17589.72473,22.65416666666667,20.349999999999998,54.375,2.858333333333333
4580,2020-07-16,0.0,16145.14639,22.412500000000005,20.583333333333332,58.666666666666664,3.6208333333333336
4581,2020-07-17,0.0,18724.77347,22.275000000000002,20.575,56.645833333333336,3.75
